image_path,date,strawberry_id,timestamp,rul_hours
assigned_19-03-2026/strawberry_1/frame-10_10-15-08_strawberry_1.png,19-03-2026,1,2026-03-19 10:15:08,165.75
assigned_19-03-2026/strawberry_1/frame-11_10-30-08_strawberry_1.png,19-03-2026,1,2026-03-19 10:30:08,165.5
assigned_19-03-2026/strawberry_1/frame-12_10-45-08_strawberry_1.png,19-03-2026,1,2026-03-19 10:45:08,165.25
assigned_19-03-2026/strawberry_1/frame-13_11-00-08_strawberry_1.png,19-03-2026,1,2026-03-19 11:00:08,165.0
assigned_19-03-2026/strawberry_1/frame-14_11-15-08_strawberry_1.png,19-03-2026,1,2026-03-19 11:15:08,164.75
assigned_19-03-2026/strawberry_1/frame-15_11-30-08_strawberry_1.png,19-03-2026,1,2026-03-19 11:30:08,164.5
assigned_19-03-2026/strawberry_1/frame-16_11-45-08_strawberry_1.png,19-03-2026,1,2026-03-19 11:45:08,164.25
assigned_19-03-2026/strawberry_1/frame-17_12-00-08_strawberry_1.png,19-03-2026,1,2026-03-19 12:00:08,164.0
assigned_19-03-2026/strawberry_1/frame-18_12-15-09_strawberry_1.png,19-03-2026,1,2026-03-19 12:15:09,163.75
assigned_19-03-2026/strawberry_1/frame-19_12-30-09_strawberry_1.png,19-03-2026,1,2026-03-19 12:30:09,163.5
assigned_19-03-2026/strawberry_1/frame-20_12-45-09_strawberry_1.png,19-03-2026,1,2026-03-19 12:45:09,163.25
assigned_19-03-2026/strawberry_1/frame-21_13-00-09_strawberry_1.png,19-03-2026,1,2026-03-19 13:00:09,163.0
assigned_19-03-2026/strawberry_1/frame-22_13-15-09_strawberry_1.png,19-03-2026,1,2026-03-19 13:15:09,162.75
assigned_19-03-2026/strawberry_1/frame-23_13-30-09_strawberry_1.png,19-03-2026,1,2026-03-19 13:30:09,162.5
assigned_19-03-2026/strawberry_1/frame-24_13-45-09_strawberry_1.png,19-03-2026,1,2026-03-19 13:45:09,162.25
assigned_19-03-2026/strawberry_1/frame-25_14-00-09_strawberry_1.png,19-03-2026,1,2026-03-19 14:00:09,162.0
assigned_19-03-2026/strawberry_1/frame-26_14-15-10_strawberry_1.png,19-03-2026,1,2026-03-19 14:15:10,161.75
assigned_19-03-2026/strawberry_1/frame-27_14-30-10_strawberry_1.png,19-03-2026,1,2026-03-19 14:30:10,161.5
assigned_19-03-2026/strawberry_1/frame-28_14-45-10_strawberry_1.png,19-03-2026,1,2026-03-19 14:45:10,161.25
assigned_19-03-2026/strawberry_1/frame-29_15-00-10_strawberry_1.png,19-03-2026,1,2026-03-19 15:00:10,161.0
assigned_19-03-2026/strawberry_1/frame-30_15-15-10_strawberry_1.png,19-03-2026,1,2026-03-19 15:15:10,160.75
assigned_19-03-2026/strawberry_1/frame-31_15-30-10_strawberry_1.png,19-03-2026,1,2026-03-19 15:30:10,160.5
assigned_19-03-2026/strawberry_1/frame-32_15-45-10_strawberry_1.png,19-03-2026,1,2026-03-19 15:45:10,160.25
assigned_19-03-2026/strawberry_1/frame-33_16-00-11_strawberry_1.png,19-03-2026,1,2026-03-19 16:00:11,160.0
assigned_19-03-2026/strawberry_1/frame-34_16-15-11_strawberry_1.png,19-03-2026,1,2026-03-19 16:15:11,159.75
assigned_19-03-2026/strawberry_1/frame-35_16-30-11_strawberry_1.png,19-03-2026,1,2026-03-19 16:30:11,159.5
assigned_19-03-2026/strawberry_1/frame-36_16-45-11_strawberry_1.png,19-03-2026,1,2026-03-19 16:45:11,159.25
assigned_19-03-2026/strawberry_1/frame-37_17-00-11_strawberry_1.png,19-03-2026,1,2026-03-19 17:00:11,159.0
assigned_19-03-2026/strawberry_1/frame-38_17-15-11_strawberry_1.png,19-03-2026,1,2026-03-19 17:15:11,158.75
assigned_19-03-2026/strawberry_1/frame-39_17-30-11_strawberry_1.png,19-03-2026,1,2026-03-19 17:30:11,158.5
assigned_19-03-2026/strawberry_1/frame-40_17-45-11_strawberry_1.png,19-03-2026,1,2026-03-19 17:45:11,158.25
assigned_19-03-2026/strawberry_1/frame-41_18-00-11_strawberry_1.png,19-03-2026,1,2026-03-19 18:00:11,158.0
assigned_19-03-2026/strawberry_1/frame-42_18-15-11_strawberry_1.png,19-03-2026,1,2026-03-19 18:15:11,157.75
assigned_19-03-2026/strawberry_1/frame-43_18-30-11_strawberry_1.png,19-03-2026,1,2026-03-19 18:30:11,157.5
assigned_19-03-2026/strawberry_1/frame-44_18-45-12_strawberry_1.png,19-03-2026,1,2026-03-19 18:45:12,157.25
assigned_19-03-2026/strawberry_1/frame-45_19-00-12_strawberry_1.png,19-03-2026,1,2026-03-19 19:00:12,157.0
assigned_19-03-2026/strawberry_1/frame-46_19-15-12_strawberry_1.png,19-03-2026,1,2026-03-19 19:15:12,156.75
assigned_19-03-2026/strawberry_1/frame-47_19-30-12_strawberry_1.png,19-03-2026,1,2026-03-19 19:30:12,156.5
assigned_21-03-2026/strawberry_1/frame-1_08-00-06_strawberry_1.png,21-03-2026,1,2026-03-21 08:00:06,120.0
assigned_21-03-2026/strawberry_1/frame-2_08-15-06_strawberry_1.png,21-03-2026,1,2026-03-21 08:15:06,119.75
assigned_21-03-2026/strawberry_1/frame-3_08-30-07_strawberry_1.png,21-03-2026,1,2026-03-21 08:30:07,119.5
assigned_21-03-2026/strawberry_1/frame-4_08-45-07_strawberry_1.png,21-03-2026,1,2026-03-21 08:45:07,119.25
assigned_21-03-2026/strawberry_1/frame-5_09-00-07_strawberry_1.png,21-03-2026,1,2026-03-21 09:00:07,119.0
assigned_21-03-2026/strawberry_1/frame-6_09-15-07_strawberry_1.png,21-03-2026,1,2026-03-21 09:15:07,118.75
assigned_21-03-2026/strawberry_1/frame-7_09-30-07_strawberry_1.png,21-03-2026,1,2026-03-21 09:30:07,118.5
assigned_21-03-2026/strawberry_1/frame-8_09-45-07_strawberry_1.png,21-03-2026,1,2026-03-21 09:45:07,118.25
assigned_21-03-2026/strawberry_1/frame-9_10-00-07_strawberry_1.png,21-03-2026,1,2026-03-21 10:00:07,118.0
assigned_21-03-2026/strawberry_1/frame-10_10-15-08_strawberry_1.png,21-03-2026,1,2026-03-21 10:15:08,117.75
assigned_21-03-2026/strawberry_1/frame-11_10-30-08_strawberry_1.png,21-03-2026,1,2026-03-21 10:30:08,117.5
assigned_21-03-2026/strawberry_1/frame-12_10-45-08_strawberry_1.png,21-03-2026,1,2026-03-21 10:45:08,117.25
assigned_21-03-2026/strawberry_1/frame-13_11-00-08_strawberry_1.png,21-03-2026,1,2026-03-21 11:00:08,117.0
assigned_21-03-2026/strawberry_1/frame-14_11-15-08_strawberry_1.png,21-03-2026,1,2026-03-21 11:15:08,116.75
assigned_21-03-2026/strawberry_1/frame-15_11-30-08_strawberry_1.png,21-03-2026,1,2026-03-21 11:30:08,116.5
assigned_21-03-2026/strawberry_1/frame-16_11-45-08_strawberry_1.png,21-03-2026,1,2026-03-21 11:45:08,116.25
assigned_21-03-2026/strawberry_1/frame-17_12-00-08_strawberry_1.png,21-03-2026,1,2026-03-21 12:00:08,116.0
assigned_21-03-2026/strawberry_1/frame-18_12-15-08_strawberry_1.png,21-03-2026,1,2026-03-21 12:15:08,115.75
assigned_21-03-2026/strawberry_1/frame-19_12-30-08_strawberry_1.png,21-03-2026,1,2026-03-21 12:30:08,115.5
assigned_21-03-2026/strawberry_1/frame-20_12-45-08_strawberry_1.png,21-03-2026,1,2026-03-21 12:45:08,115.25
assigned_21-03-2026/strawberry_1/frame-21_13-00-09_strawberry_1.png,21-03-2026,1,2026-03-21 13:00:09,115.0
assigned_21-03-2026/strawberry_1/frame-22_13-15-09_strawberry_1.png,21-03-2026,1,2026-03-21 13:15:09,114.75
assigned_21-03-2026/strawberry_1/frame-23_13-30-09_strawberry_1.png,21-03-2026,1,2026-03-21 13:30:09,114.5
assigned_21-03-2026/strawberry_1/frame-24_13-45-09_strawberry_1.png,21-03-2026,1,2026-03-21 13:45:09,114.25
assigned_21-03-2026/strawberry_1/frame-25_14-00-09_strawberry_1.png,21-03-2026,1,2026-03-21 14:00:09,114.0
assigned_21-03-2026/strawberry_1/frame-26_14-15-09_strawberry_1.png,21-03-2026,1,2026-03-21 14:15:09,113.75
assigned_21-03-2026/strawberry_1/frame-27_14-30-09_strawberry_1.png,21-03-2026,1,2026-03-21 14:30:09,113.5
assigned_21-03-2026/strawberry_1/frame-28_14-45-10_strawberry_1.png,21-03-2026,1,2026-03-21 14:45:10,113.25
assigned_21-03-2026/strawberry_1/frame-29_15-00-10_strawberry_1.png,21-03-2026,1,2026-03-21 15:00:10,113.0
assigned_21-03-2026/strawberry_1/frame-30_15-15-10_strawberry_1.png,21-03-2026,1,2026-03-21 15:15:10,112.75
assigned_21-03-2026/strawberry_1/frame-31_15-30-10_strawberry_1.png,21-03-2026,1,2026-03-21 15:30:10,112.5
assigned_21-03-2026/strawberry_1/frame-32_15-45-10_strawberry_1.png,21-03-2026,1,2026-03-21 15:45:10,112.25
assigned_21-03-2026/strawberry_1/frame-33_16-00-10_strawberry_1.png,21-03-2026,1,2026-03-21 16:00:10,112.0
assigned_21-03-2026/strawberry_1/frame-34_16-15-10_strawberry_1.png,21-03-2026,1,2026-03-21 16:15:10,111.75
assigned_21-03-2026/strawberry_1/frame-35_16-30-10_strawberry_1.png,21-03-2026,1,2026-03-21 16:30:10,111.5
assigned_21-03-2026/strawberry_1/frame-36_16-45-10_strawberry_1.png,21-03-2026,1,2026-03-21 16:45:10,111.25
assigned_21-03-2026/strawberry_1/frame-37_17-00-10_strawberry_1.png,21-03-2026,1,2026-03-21 17:00:10,111.0
assigned_21-03-2026/strawberry_1/frame-38_17-15-10_strawberry_1.png,21-03-2026,1,2026-03-21 17:15:10,110.75
assigned_21-03-2026/strawberry_1/frame-39_17-30-10_strawberry_1.png,21-03-2026,1,2026-03-21 17:30:10,110.5
assigned_21-03-2026/strawberry_1/frame-40_17-45-10_strawberry_1.png,21-03-2026,1,2026-03-21 17:45:10,110.25
assigned_21-03-2026/strawberry_1/frame-41_18-00-11_strawberry_1.png,21-03-2026,1,2026-03-21 18:00:11,110.0
assigned_21-03-2026/strawberry_1/frame-42_18-15-11_strawberry_1.png,21-03-2026,1,2026-03-21 18:15:11,109.75
assigned_21-03-2026/strawberry_1/frame-43_18-30-11_strawberry_1.png,21-03-2026,1,2026-03-21 18:30:11,109.5
assigned_18-03-2026/strawberry_2/frame-1_12-26-28_strawberry_2.png,18-03-2026,2,2026-03-18 12:26:28,187.56
assigned_18-03-2026/strawberry_2/frame-2_12-41-28_strawberry_2.png,18-03-2026,2,2026-03-18 12:41:28,187.31
assigned_18-03-2026/strawberry_2/frame-3_12-56-28_strawberry_2.png,18-03-2026,2,2026-03-18 12:56:28,187.06
assigned_18-03-2026/strawberry_2/frame-4_13-11-28_strawberry_2.png,18-03-2026,2,2026-03-18 13:11:28,186.81
assigned_18-03-2026/strawberry_2/frame-5_13-26-28_strawberry_2.png,18-03-2026,2,2026-03-18 13:26:28,186.56
assigned_18-03-2026/strawberry_2/frame-6_13-41-28_strawberry_2.png,18-03-2026,2,2026-03-18 13:41:28,186.31
assigned_18-03-2026/strawberry_2/frame-7_13-56-28_strawberry_2.png,18-03-2026,2,2026-03-18 13:56:28,186.06
assigned_18-03-2026/strawberry_2/frame-8_14-11-29_strawberry_2.png,18-03-2026,2,2026-03-18 14:11:29,185.81
assigned_18-03-2026/strawberry_2/frame-9_14-26-29_strawberry_2.png,18-03-2026,2,2026-03-18 14:26:29,185.56
assigned_18-03-2026/strawberry_2/frame-10_14-41-29_strawberry_2.png,18-03-2026,2,2026-03-18 14:41:29,185.31
assigned_18-03-2026/strawberry_2/frame-11_14-56-29_strawberry_2.png,18-03-2026,2,2026-03-18 14:56:29,185.06
assigned_18-03-2026/strawberry_2/frame-12_15-11-29_strawberry_2.png,18-03-2026,2,2026-03-18 15:11:29,184.81
assigned_18-03-2026/strawberry_2/frame-13_15-26-29_strawberry_2.png,18-03-2026,2,2026-03-18 15:26:29,184.56
assigned_18-03-2026/strawberry_2/frame-14_15-41-29_strawberry_2.png,18-03-2026,2,2026-03-18 15:41:29,184.31
assigned_18-03-2026/strawberry_2/frame-15_15-56-29_strawberry_2.png,18-03-2026,2,2026-03-18 15:56:29,184.06
assigned_18-03-2026/strawberry_2/frame-16_16-11-29_strawberry_2.png,18-03-2026,2,2026-03-18 16:11:29,183.81
assigned_18-03-2026/strawberry_2/frame-17_16-26-30_strawberry_2.png,18-03-2026,2,2026-03-18 16:26:30,183.56
assigned_18-03-2026/strawberry_2/frame-18_16-41-30_strawberry_2.png,18-03-2026,2,2026-03-18 16:41:30,183.31
assigned_18-03-2026/strawberry_2/frame-19_16-56-30_strawberry_2.png,18-03-2026,2,2026-03-18 16:56:30,183.06
assigned_18-03-2026/strawberry_2/frame-20_17-11-30_strawberry_2.png,18-03-2026,2,2026-03-18 17:11:30,182.81
assigned_18-03-2026/strawberry_2/frame-21_17-26-30_strawberry_2.png,18-03-2026,2,2026-03-18 17:26:30,182.56
assigned_18-03-2026/strawberry_2/frame-22_17-41-30_strawberry_2.png,18-03-2026,2,2026-03-18 17:41:30,182.31
assigned_18-03-2026/strawberry_2/frame-23_17-56-30_strawberry_2.png,18-03-2026,2,2026-03-18 17:56:30,182.06
assigned_18-03-2026/strawberry_2/frame-24_18-11-30_strawberry_2.png,18-03-2026,2,2026-03-18 18:11:30,181.81
assigned_18-03-2026/strawberry_2/frame-25_18-26-30_strawberry_2.png,18-03-2026,2,2026-03-18 18:26:30,181.56
assigned_18-03-2026/strawberry_2/frame-26_18-41-31_strawberry_2.png,18-03-2026,2,2026-03-18 18:41:31,181.31
assigned_18-03-2026/strawberry_2/frame-27_18-56-31_strawberry_2.png,18-03-2026,2,2026-03-18 18:56:31,181.06
assigned_18-03-2026/strawberry_2/frame-28_19-11-31_strawberry_2.png,18-03-2026,2,2026-03-18 19:11:31,180.81
assigned_18-03-2026/strawberry_2/frame-29_19-26-31_strawberry_2.png,18-03-2026,2,2026-03-18 19:26:31,180.56
assigned_18-03-2026/strawberry_2/frame-30_19-41-31_strawberry_2.png,18-03-2026,2,2026-03-18 19:41:31,180.31
assigned_18-03-2026/strawberry_2/frame-31_19-56-31_strawberry_2.png,18-03-2026,2,2026-03-18 19:56:31,180.06
assigned_19-03-2026/strawberry_2/frame-1_08-00-06_strawberry_2.png,19-03-2026,2,2026-03-19 08:00:06,168.0
assigned_19-03-2026/strawberry_2/frame-2_08-15-07_strawberry_2.png,19-03-2026,2,2026-03-19 08:15:07,167.75
assigned_19-03-2026/strawberry_2/frame-3_08-30-07_strawberry_2.png,19-03-2026,2,2026-03-19 08:30:07,167.5
assigned_19-03-2026/strawberry_2/frame-4_08-45-07_strawberry_2.png,19-03-2026,2,2026-03-19 08:45:07,167.25
assigned_19-03-2026/strawberry_2/frame-5_09-00-07_strawberry_2.png,19-03-2026,2,2026-03-19 09:00:07,167.0
assigned_19-03-2026/strawberry_2/frame-6_09-15-07_strawberry_2.png,19-03-2026,2,2026-03-19 09:15:07,166.75
assigned_19-03-2026/strawberry_2/frame-7_09-30-07_strawberry_2.png,19-03-2026,2,2026-03-19 09:30:07,166.5
assigned_19-03-2026/strawberry_2/frame-8_09-45-07_strawberry_2.png,19-03-2026,2,2026-03-19 09:45:07,166.25
assigned_19-03-2026/strawberry_2/frame-9_10-00-08_strawberry_2.png,19-03-2026,2,2026-03-19 10:00:08,166.0
assigned_19-03-2026/strawberry_2/frame-10_10-15-08_strawberry_2.png,19-03-2026,2,2026-03-19 10:15:08,165.75
assigned_19-03-2026/strawberry_2/frame-11_10-30-08_strawberry_2.png,19-03-2026,2,2026-03-19 10:30:08,165.5
assigned_19-03-2026/strawberry_2/frame-12_10-45-08_strawberry_2.png,19-03-2026,2,2026-03-19 10:45:08,165.25
assigned_19-03-2026/strawberry_2/frame-13_11-00-08_strawberry_2.png,19-03-2026,2,2026-03-19 11:00:08,165.0
assigned_19-03-2026/strawberry_2/frame-14_11-15-08_strawberry_2.png,19-03-2026,2,2026-03-19 11:15:08,164.75
assigned_19-03-2026/strawberry_2/frame-15_11-30-08_strawberry_2.png,19-03-2026,2,2026-03-19 11:30:08,164.5
assigned_19-03-2026/strawberry_2/frame-16_11-45-08_strawberry_2.png,19-03-2026,2,2026-03-19 11:45:08,164.25
assigned_19-03-2026/strawberry_2/frame-17_12-00-08_strawberry_2.png,19-03-2026,2,2026-03-19 12:00:08,164.0
assigned_19-03-2026/strawberry_2/frame-18_12-15-09_strawberry_2.png,19-03-2026,2,2026-03-19 12:15:09,163.75
assigned_19-03-2026/strawberry_2/frame-19_12-30-09_strawberry_2.png,19-03-2026,2,2026-03-19 12:30:09,163.5
assigned_19-03-2026/strawberry_2/frame-20_12-45-09_strawberry_2.png,19-03-2026,2,2026-03-19 12:45:09,163.25
assigned_19-03-2026/strawberry_2/frame-21_13-00-09_strawberry_2.png,19-03-2026,2,2026-03-19 13:00:09,163.0
assigned_19-03-2026/strawberry_2/frame-22_13-15-09_strawberry_2.png,19-03-2026,2,2026-03-19 13:15:09,162.75
assigned_19-03-2026/strawberry_2/frame-23_13-30-09_strawberry_2.png,19-03-2026,2,2026-03-19 13:30:09,162.5
assigned_19-03-2026/strawberry_2/frame-24_13-45-09_strawberry_2.png,19-03-2026,2,2026-03-19 13:45:09,162.25
assigned_19-03-2026/strawberry_2/frame-25_14-00-09_strawberry_2.png,19-03-2026,2,2026-03-19 14:00:09,162.0
assigned_19-03-2026/strawberry_2/frame-26_14-15-10_strawberry_2.png,19-03-2026,2,2026-03-19 14:15:10,161.75
assigned_19-03-2026/strawberry_2/frame-27_14-30-10_strawberry_2.png,19-03-2026,2,2026-03-19 14:30:10,161.5
assigned_19-03-2026/strawberry_2/frame-28_14-45-10_strawberry_2.png,19-03-2026,2,2026-03-19 14:45:10,161.25
assigned_19-03-2026/strawberry_2/frame-29_15-00-10_strawberry_2.png,19-03-2026,2,2026-03-19 15:00:10,161.0
assigned_19-03-2026/strawberry_2/frame-30_15-15-10_strawberry_2.png,19-03-2026,2,2026-03-19 15:15:10,160.75
assigned_19-03-2026/strawberry_2/frame-31_15-30-10_strawberry_2.png,19-03-2026,2,2026-03-19 15:30:10,160.5
assigned_19-03-2026/strawberry_2/frame-32_15-45-10_strawberry_2.png,19-03-2026,2,2026-03-19 15:45:10,160.25
assigned_19-03-2026/strawberry_2/frame-33_16-00-11_strawberry_2.png,19-03-2026,2,2026-03-19 16:00:11,160.0
assigned_19-03-2026/strawberry_2/frame-34_16-15-11_strawberry_2.png,19-03-2026,2,2026-03-19 16:15:11,159.75
assigned_19-03-2026/strawberry_2/frame-35_16-30-11_strawberry_2.png,19-03-2026,2,2026-03-19 16:30:11,159.5
assigned_19-03-2026/strawberry_2/frame-36_16-45-11_strawberry_2.png,19-03-2026,2,2026-03-19 16:45:11,159.25
assigned_19-03-2026/strawberry_2/frame-37_17-00-11_strawberry_2.png,19-03-2026,2,2026-03-19 17:00:11,159.0
assigned_19-03-2026/strawberry_2/frame-38_17-15-11_strawberry_2.png,19-03-2026,2,2026-03-19 17:15:11,158.75
assigned_19-03-2026/strawberry_2/frame-39_17-30-11_strawberry_2.png,19-03-2026,2,2026-03-19 17:30:11,158.5
assigned_19-03-2026/strawberry_2/frame-40_17-45-11_strawberry_2.png,19-03-2026,2,2026-03-19 17:45:11,158.25
assigned_19-03-2026/strawberry_2/frame-41_18-00-11_strawberry_2.png,19-03-2026,2,2026-03-19 18:00:11,158.0
assigned_19-03-2026/strawberry_2/frame-42_18-15-11_strawberry_2.png,19-03-2026,2,2026-03-19 18:15:11,157.75
assigned_19-03-2026/strawberry_2/frame-43_18-30-11_strawberry_2.png,19-03-2026,2,2026-03-19 18:30:11,157.5
assigned_19-03-2026/strawberry_2/frame-44_18-45-12_strawberry_2.png,19-03-2026,2,2026-03-19 18:45:12,157.25
assigned_19-03-2026/strawberry_2/frame-45_19-00-12_strawberry_2.png,19-03-2026,2,2026-03-19 19:00:12,157.0
assigned_19-03-2026/strawberry_2/frame-46_19-15-12_strawberry_2.png,19-03-2026,2,2026-03-19 19:15:12,156.75
assigned_19-03-2026/strawberry_2/frame-47_19-30-12_strawberry_2.png,19-03-2026,2,2026-03-19 19:30:12,156.5
assigned_21-03-2026/strawberry_2/frame-1_08-00-06_strawberry_2.png,21-03-2026,2,2026-03-21 08:00:06,120.0
assigned_21-03-2026/strawberry_2/frame-2_08-15-06_strawberry_2.png,21-03-2026,2,2026-03-21 08:15:06,119.75
assigned_21-03-2026/strawberry_2/frame-3_08-30-07_strawberry_2.png,21-03-2026,2,2026-03-21 08:30:07,119.5
assigned_21-03-2026/strawberry_2/frame-4_08-45-07_strawberry_2.png,21-03-2026,2,2026-03-21 08:45:07,119.25
assigned_21-03-2026/strawberry_2/frame-5_09-00-07_strawberry_2.png,21-03-2026,2,2026-03-21 09:00:07,119.0
assigned_21-03-2026/strawberry_2/frame-6_09-15-07_strawberry_2.png,21-03-2026,2,2026-03-21 09:15:07,118.75
assigned_21-03-2026/strawberry_2/frame-7_09-30-07_strawberry_2.png,21-03-2026,2,2026-03-21 09:30:07,118.5
assigned_21-03-2026/strawberry_2/frame-8_09-45-07_strawberry_2.png,21-03-2026,2,2026-03-21 09:45:07,118.25
assigned_21-03-2026/strawberry_2/frame-9_10-00-07_strawberry_2.png,21-03-2026,2,2026-03-21 10:00:07,118.0
assigned_21-03-2026/strawberry_2/frame-10_10-15-08_strawberry_2.png,21-03-2026,2,2026-03-21 10:15:08,117.75
assigned_21-03-2026/strawberry_2/frame-11_10-30-08_strawberry_2.png,21-03-2026,2,2026-03-21 10:30:08,117.5
assigned_21-03-2026/strawberry_2/frame-12_10-45-08_strawberry_2.png,21-03-2026,2,2026-03-21 10:45:08,117.25
assigned_21-03-2026/strawberry_2/frame-13_11-00-08_strawberry_2.png,21-03-2026,2,2026-03-21 11:00:08,117.0
assigned_21-03-2026/strawberry_2/frame-14_11-15-08_strawberry_2.png,21-03-2026,2,2026-03-21 11:15:08,116.75
assigned_21-03-2026/strawberry_2/frame-15_11-30-08_strawberry_2.png,21-03-2026,2,2026-03-21 11:30:08,116.5
assigned_21-03-2026/strawberry_2/frame-16_11-45-08_strawberry_2.png,21-03-2026,2,2026-03-21 11:45:08,116.25
assigned_21-03-2026/strawberry_2/frame-17_12-00-08_strawberry_2.png,21-03-2026,2,2026-03-21 12:00:08,116.0
assigned_21-03-2026/strawberry_2/frame-18_12-15-08_strawberry_2.png,21-03-2026,2,2026-03-21 12:15:08,115.75
assigned_21-03-2026/strawberry_2/frame-19_12-30-08_strawberry_2.png,21-03-2026,2,2026-03-21 12:30:08,115.5
